jellycatsizeid,jellycatid,jellycatname,size,price,stock,height,width,datecreated
ea279176-3308-49f0-adec-de8ae954b1c6,00540b76-b020-4ce3-a086-25366efc7234,Rory Le Courageux Petit Lion & Fuddlewuddle Lion,MEDIUM,45.0,In Stock,,,2024/01/08 19:26:58
09dedd1b-8faa-4c7f-bdb7-513eb31fac22,2be642f1-bf72-4ee7-a99e-fa6572649609,All Kinds of Cats Book and Jellycat Jack,MEDIUM,60.0,In Stock,,,2024/01/08 19:27:00
8d4438e9-30e5-4c2e-8b56-0fbee31b63af,48aa88cc-997f-4bed-8623-0efcc04c211f,Lapin Timide Et Ses Petites Aventures & Bashful Beige Bunny,MEDIUM,43.0,In Stock,,,2024/01/08 19:27:02
b1fc8046-6bb4-470a-b3be-f3137f73426f,f7f19d94-7d08-4b32-907c-d3665c84f95e,Lottie Fairy Bunny Book and Lottie Bunny Fairy,ONE SIZE,47.5,In Stock,,,2024/01/08 19:27:03
16ac9558-9a47-4431-9a3e-b4c577a185ad,608048a4-dd5b-485f-b0d4-fdb234dae3dc,Lapin Timide Veille Sur Tes Nuits & Bashful Cottontail Bunny,MEDIUM,43.0,In Stock,,,2024/01/08 19:27:05
72d8bb48-d3f9-4498-93f2-8a53cf65fb93,47d9cf48-1bc8-4562-a7d2-623964778bc6,Merry Mouse Book and Merry Mouse,ONE SIZE,42.5,In Stock,,,2024/01/08 19:27:07
001b14fa-d03f-4ca6-a10b-7d19b6fba7da,3351cc70-ccf5-4521-95d6-f7a1f0c890d2,Who Can I Find Book and Little Bunny,ONE SIZE,32.5,In Stock,,,2024/01/08 19:27:08
4258f44e-2981-4e70-9c20-affdb6363352,09493cfa-1eac-48c8-aa04-f12de04942f5,Lapin Timide Veut Grandir & Bashful Cream Bunny,MEDIUM,43.0,In Stock,,,2024/01/08 19:27:10
3285c8fb-5647-47e2-b0f7-f358d87508ce,8c55800c-0c61-4cb2-a611-7c2698a15ece,Festival Dragon,ONE SIZE,55.0,Returning to stock next week,4.0,17.0,2024/01/08 19:27:11
f6c15e7e-ea8c-445f-96bf-2a53192ecbaf,d9a23e1c-f7b7-463c-b340-119d3f075aac,Archie Dinosaur,ONE SIZE,35.0,More on the way,9.0,6.0,2024/01/08 19:27:13
082e0a4e-51cd-4657-9278-815420946a1d,a3c8ebb2-0cf9-48fb-bfec-f3a3c09553cd,Bashful Grey Kitty,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:27:15
3f9724b4-47eb-4d36-8301-5b9c431a0ece,fc48340e-b5f3-439c-bfe7-11e87fc0e433,If I Were a Bunny Board Book,ONE SIZE,13.5,Returning to stock 2-3 months,6.0,6.0,2024/01/08 19:27:17
115b0117-26c4-450e-a89a-d6f36c3fee4b,ffc06436-cb09-4200-92ab-4b9e994fafed,Blossom Beige Bunny Bag Charm,ONE SIZE,23.0,More on the way,7.0,2.0,2024/01/08 19:27:18
f6b59fe0-236d-4569-909f-f55ad2c37f3f,439eb55a-a6cf-4195-92c9-3f13f67151c2,Blossom Blush Bunny Bag Charm,ONE SIZE,23.0,More on the way,7.0,2.0,2024/01/08 19:27:20
cb0c1064-7ca8-4f1b-b814-14fd1a7cf057,eeb45397-f10d-4645-ae19-3eb4d37b5631,Blossom Jasmine Bunny Bag Charm,ONE SIZE,23.0,More on the way,7.0,2.0,2024/01/08 19:27:21
2c3a529b-daf3-4012-ac4f-5c63260657d2,4385a092-8089-4945-8cf8-f8a8b6be5fc3,Backpack Panda,ONE SIZE,30.0,Returning to stock 2-3 months,9.0,4.0,2024/01/08 19:27:23
1c102059-adcb-42ba-a083-15a99764d6ab,238dc7b6-1361-454a-8af5-8f59a7877b94,Caboodle Puppy,ONE SIZE,20.0,More on the way,4.0,4.0,2024/01/08 19:27:24
76e4536c-21e5-4106-aa8a-9786e6e4b6c9,e0eeccfe-ee4d-4b6a-83e9-dffe148e244e,Carissa Persian Cat,ONE SIZE,45.0,Returning to stock 2-3 months,10.0,10.0,2024/01/08 19:27:26
4f92f8e3-c9b3-4226-a2c0-5ddcb6c74d92,c407eba4-db98-48bf-8ab4-9f40339a4564,Clyde Capybara,ONE SIZE,43.0,Out of stock,8.0,9.0,2024/01/08 19:27:28
f276b19c-e952-48f2-be09-c7e808b21fb6,e2b879b2-b1b1-40da-9959-0b3e4ff3bf1c,Dara Giraffe,ONE SIZE,75.0,More on the way,22.0,7.0,2024/01/08 19:27:29
ac099143-969f-4b5a-a58f-ecdae38405b3,44e248f4-8910-4390-b548-e5dd36564592,Dario Donkey,ONE SIZE,60.0,More on the way,14.0,7.0,2024/01/08 19:27:31
7ca95c95-f625-44a5-b5cb-5e594a2cb5f4,7b5e2043-17b8-43cd-ad09-440cb70e0333,Fuddlewuddle Ginger Cat,MEDIUM,30.0,More on the way,9.0,5.0,2024/01/08 19:27:32
f1a46a80-6cd5-4d3c-a67c-4c0539a3339d,f6993e9c-4990-47d7-9573-374518e1ac48,Gordy Guinea Pig,ONE SIZE,30.0,More on the way,8.0,6.0,2024/01/08 19:27:34
1aa00164-9b34-40c6-9b0e-ec8fe081064d,165d3ac2-9bd1-4413-8d95-ed31e7bfda4f,Huddles Kangaroo,ONE SIZE,45.0,Returning to stock 2-3 months,10.0,6.0,2024/01/08 19:27:35
a1dab612-7a9c-4a7d-905e-e8c303d8ce19,e16fd5de-2d6a-46fa-b9af-652b2e5c7763,Iris Siamese Cat,ONE SIZE,33.0,More on the way,11.0,5.0,2024/01/08 19:27:37
6e015b8e-e863-475e-b418-1c1fc3efbc1c,9bdfdb9e-0fe4-4f84-9b37-72b83e226f35,Little Goat,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:27:39
f87ee861-b450-4abe-9a68-459da6a69069,05aefcdf-921f-4750-ad65-ccc1e62948b0,Little Pig Bag,ONE SIZE,40.0,More on the way,7.0,7.0,2024/01/08 19:27:40
34514b0f-c6a9-435c-9e86-3dd1f73429b1,8b539cf0-31b0-4a6c-a69b-86107a030796,Little Pup Bag Charm,ONE SIZE,25.0,More on the way,7.0,2.0,2024/01/08 19:27:42
193683ac-9057-4b67-b1ef-61b5f89c28bf,dbc6bef2-a735-49c8-8710-ce4f0897e28b,Randall Basset Hound,ONE SIZE,35.0,More on the way,9.0,13.0,2024/01/08 19:27:43
c172a99d-e448-4200-88aa-b01b974adc41,b03ea9c6-3f66-4234-8116-666e500c5be2,Richie Dromedary,ONE SIZE,60.0,More on the way,11.0,17.0,2024/01/08 19:27:45
f99ea9ac-6bc9-4bee-9d59-0297526d5fc2,466c72d7-396c-42c0-868d-4d14b01cdf4d,Tilly Golden Retriever,ONE SIZE,35.0,Returning to stock 2-3 months,11.0,6.0,2024/01/08 19:27:46
6995f8a3-834c-4085-ba40-53388f0bd486,8d072a42-21e1-4d53-99e3-987e5ee9c07f,Wanderlust Elly,ONE SIZE,100.0,More on the way,7.0,14.0,2024/01/08 19:27:48
7dfdee0f-6315-4cf4-bc7b-8200cfec705c,0dd7e0ea-8ef0-41ae-9ab9-6a7d25f8cd5e,Yummy Puppy,ONE SIZE,20.0,Returning to stock 2-3 months,6.0,3.0,2024/01/08 19:27:50
2716c2ba-ef06-490b-aa3b-550cfd82b220,a8b4e74c-865a-4949-a865-9ca3fe1cf6a0,Dainty Dessert Bunny Cupcake,ONE SIZE,28.0,Returning to stock 2-3 months,6.0,4.0,2024/01/08 19:27:51
971db0e8-fcaf-4b21-a2e1-a03b48c29520,4871b74d-7d49-496c-bcde-a5b7f36e1473,Fluffy Duck,ONE SIZE,15.0,Returning to stock 2-3 months,4.0,2.0,2024/01/08 19:27:53
3bbe3b50-456d-485f-affc-7a95c862be9b,d4984e89-72a3-40ad-a4d3-0b9f8c1e7ff7,Finnegan Frog,ONE SIZE,20.0,More on the way,9.0,3.0,2024/01/08 19:27:55
2d30d0c9-cc44-4242-af5a-d31376691b6a,872c8f1e-0c04-4c77-af89-2638512533d2,Honeyhome Bee,ONE SIZE,35.0,More on the way,7.0,7.0,2024/01/08 19:27:56
baf20eb1-8718-4b8b-99c4-cc6fb2352598,f3f2608d-5dda-4fba-a168-66dc36d1ca48,Bartholomew Bear Bag,ONE SIZE,38.0,Returning to stock 3-4 weeks,6.0,7.0,2024/01/08 19:27:58
bce5c2b0-f3b9-4a0c-aed0-dd8ca41e04ec,09821ae8-a8ae-4190-a0ff-65b07bc6a0f0,Bashful Bunny Cream Bag Charm,ONE SIZE,19.0,Out of stock,7.0,2.0,2024/01/08 19:28:00
c3312d35-95dd-4188-bd0c-7a35e5de0b90,e52cb333-60d1-436c-9e94-a2aa54767a1b,Bashful Bunny Truffle Bag Charm,ONE SIZE,19.0,More on the way,7.0,2.0,2024/01/08 19:28:01
4e2b5453-f101-4ec3-a88f-0fa4d3de83d4,27c01e98-a7ac-4dd7-b92d-38f0f518b1e4,Bashful Bunny Inky Bag Charm,ONE SIZE,19.0,More on the way,7.0,2.0,2024/01/08 19:28:03
9d06d9b6-6a79-438c-b390-201a19e171b2,8a95530f-d533-4fcc-9636-0d2d4725d248,Kitten Tails Activity Book,ONE SIZE,18.5,More on the way,9.0,5.0,2024/01/08 19:28:04
4ef15f65-b7a5-49fd-b848-1ff7cd03dcdb,69fcf576-a040-44a5-9221-8e05471f258b,When I Am Sleepy Book,ONE SIZE,15.0,Returning to stock 3-4 weeks,8.0,8.0,2024/01/08 19:28:06
82ae6960-0e0b-456d-80cb-c04314039512,b3261df8-24fd-4b8c-9d2d-ee2958d54025,Backpack Puppy,ONE SIZE,30.0,More on the way,9.0,4.0,2024/01/08 19:28:07
82c5a30c-1e16-4998-a6e5-fc2023400c74,bc11c5a0-a1ba-47e0-a81c-e5e4cba608e7,Caractacus Chameleon,ONE SIZE,65.0,More on the way,15.0,7.0,2024/01/08 19:28:09
c551f71b-f2c8-4065-a0aa-4a7bb3bb5306,8c784781-afc6-4271-85b3-8dcf09404389,Cauldron Cuties,ONE SIZE,35.0,More on the way,6.0,5.0,2024/01/08 19:28:10
999a6f47-ecdf-480d-bb34-500e72cbf30f,d931ba5f-ec18-42ad-b754-cc15bedd0bae,Coquette Cutie Cat,ONE SIZE,32.5,More on the way,10.0,2.0,2024/01/08 19:28:12
7eeb940f-c55f-4b03-8a1c-7f7bd5411954,16908c23-e282-4dc0-a084-e10e7346266d,Daphne Pomeranian,ONE SIZE,33.0,More on the way,9.0,8.0,2024/01/08 19:28:14
f8e0c3e4-5c92-4e4b-bfde-30bdbe45480d,0cdc64ba-16ff-4da1-88b2-fe7d59146e14,Floofie St Bernard,ONE SIZE,80.0,More on the way,7.0,16.0,2024/01/08 19:28:15
634a3145-ff8e-47e4-89e4-98d30d959150,f65a79aa-b5b4-48a3-a873-a77eb4292cab,Freya Pony,ONE SIZE,65.0,More on the way,13.0,13.0,2024/01/08 19:28:17
2789e2b7-5578-418f-9113-f4fd126d5108,5a1eca91-1f34-4883-9d89-feace765170f,Georgiana Poodle,ONE SIZE,33.0,More on the way,9.0,5.0,2024/01/08 19:28:18
a6e76aff-47cb-43a2-a592-090f84acebca,3edcd82d-5ad5-4e19-8cb4-d441fa012be5,Jackson Husky,ONE SIZE,35.0,More on the way,10.0,6.0,2024/01/08 19:28:20
dcbefb4d-bb0b-4d05-9ca1-13f1c2452dd1,8476d0a5-9b0b-454c-8ed5-d304b846bbce,Kitten Caboodle Grey,ONE SIZE,20.0,Returning to stock 3-4 weeks,4.0,4.0,2024/01/08 19:28:22
de527c37-6646-4c03-ad46-eb4fc7c2630a,e8e85d3a-6c92-45cc-8d7b-e716a5a7fc34,Little Snake,ONE SIZE,22.0,Returning to stock 2-3 months,6.0,8.0,2024/01/08 19:28:23
b3418a79-6cf3-4d39-82ef-730f6556980a,593fd0c4-c3c5-4f43-a148-89d12578839c,Munro Scottie Dog Bag Charm,ONE SIZE,23.0,Returning to stock 2-3 months,4.0,2.0,2024/01/08 19:28:25
e9bc09a5-f1fb-48f8-b5d5-d3ee206a2314,ef40b65c-3b7c-411e-8c1c-32537dc0415e,Munro Scottie Dog Bag,ONE SIZE,40.0,Out of stock,9.0,5.0,2024/01/08 19:28:26
8ce8774f-9deb-4a58-91b9-cdae574b2413,e34fb946-09ff-4a1e-a23c-f8d823a2b52c,Myrtle Hippopotamus,ONE SIZE,45.0,More on the way,15.0,6.0,2024/01/08 19:28:28
bba506bd-f47e-415e-87c9-cebd5d9441f3,dd9d722b-9169-47de-9e29-3a55d0827380,Nessie Nessa,ONE SIZE,30.0,Out of stock,9.0,14.0,2024/01/08 19:28:30
be141094-6f6a-4feb-b68d-a239abd832de,56431cc5-0439-45da-b0cf-47b05c61ae5f,Ooky Bat,ONE SIZE,20.0,More on the way,6.0,2.0,2024/01/08 19:28:31
f077779c-6329-4329-ab57-7676d18ec045,9dee3080-5275-4570-91ac-9eed23a14b13,Otto Sausage Dog Bag,ONE SIZE,40.0,Returning to stock 2-3 months,6.0,9.0,2024/01/08 19:28:33
9688021e-f417-48bc-9b45-56603902464c,886ac8c6-88a3-4111-b54c-945d1446d683,Ricky Rain Frog Bag Charm,ONE SIZE,23.0,Returning to stock 3-4 weeks,3.0,3.0,2024/01/08 19:28:35
ed2f7de9-6ffa-4179-a06b-f4b90c7e4a5c,650e7d8d-5fd5-40c4-94f1-43d839ffcc97,Timmy Turtle,ONE SIZE,40.0,More on the way,11.0,8.0,2024/01/08 19:28:36
0f926e2f-0f4f-4bdc-bed9-db34c112acf5,cb67a6e7-e51a-4a9f-8de6-46f437a42b88,Yummy Bear,ONE SIZE,20.0,More on the way,6.0,3.0,2024/01/08 19:28:39
99d36c0c-6db8-4e8f-ab37-0dd6d97acce0,05207691-1bfb-4f4a-bf4f-352225f8dfb2,Birdling Seagull,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/08 19:28:40
4433c8ac-d2ab-4916-b503-3df74ac79bd2,57955abb-c718-4272-b73a-d25ff2658608,Bartholomew Bear Bedtime,MEDIUM,30.0,More on the way,10.0,5.0,2024/01/08 19:28:42
e144765e-e0d3-4f93-a893-5bed64a5cc9f,809fffc7-8629-4977-9c46-65096a2d75c1,Little Reindeer,ONE SIZE,20.0,More on the way,7.0,4.0,2024/01/08 19:28:44
c7830370-b34e-4a50-80e1-890525fe2b56,45c831fd-f32c-4a72-a993-a23a80a1e3e1,Merry Mouse Sleighing,ONE SIZE,42.5,Out of stock,7.0,4.0,2024/01/08 19:28:46
7ca7d91c-4916-4fbd-bf16-d7539d170d9d,e6031d0d-efd9-4025-b834-a27319d2698e,Nesting Penguins,ONE SIZE,35.0,More on the way,4.0,5.0,2024/01/08 19:28:48
d8e7d5ec-bc84-444e-be37-a525d773c0c6,df42d7a2-9fc6-46cb-95c5-41feda94cbde,Ronnie Rockhopper Penguin,ONE SIZE,25.0,More on the way,10.0,4.0,2024/01/08 19:28:50
87533479-b067-47ec-8683-22ca6357c410,dbc6de7c-6751-4396-99fc-e79ee14004c1,Wee Reindeer,ONE SIZE,17.5,Out of stock,5.0,3.0,2024/01/08 19:29:26
2000b141-b6d0-4a08-9da4-066f676557bd,84b763e2-1d39-436e-a4b2-d3b1cd0e930f,Blowzy Belle Cat,ONE SIZE,37.5,More on the way,17.0,4.0,2024/01/08 19:29:28
a82e13cb-47a7-44f9-ab40-07d5bc7079e6,b6c9b071-ad1c-45ac-85dc-e27b269de266,Fuzzkin Lamb,ONE SIZE,25.0,More on the way,9.0,4.0,2024/01/08 19:29:29
d2cfbca1-f506-458c-8cad-9c57f1ce4650,075254eb-95ff-4474-bead-2818080a9951,Herbie Highland Cow,ONE SIZE,35.0,More on the way,10.0,6.0,2024/01/08 19:29:31
5db6d302-2b54-4635-8f54-aa6c04db272b,a626616e-9a5c-46db-b5d5-de83aceef368,Little Monkey,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:29:33
a9bd88c4-e9b8-4e4e-a70a-195be7e2cee9,126b7acf-fb87-40c7-bed7-c88850cc4def,Little Mouse,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:29:34
99a0f16d-17cc-4a64-b753-542a5efdf4df,517207b2-abfc-43ae-bfa6-a4beb504dcd6,Personalised Bashful Luxe Bunny Rosa Huge,HUGE,91.0,More on the way,20.0,8.0,2024/01/08 19:29:36
fc03f371-4ad0-4668-8128-f420bf82aa58,77f26e9d-1898-4f92-9c47-635ce78b8fa0,Sweetsicle Elephant,ONE SIZE,20.0,More on the way,6.0,3.0,2024/01/08 19:29:38
2f967708-ed86-4224-b4c8-5f1b21ec38d5,544f5268-53ca-49b3-a7c8-56f70f32f7ea,Tumblie Elephant,ONE SIZE,30.0,Returning to stock 2-3 months,5.0,14.0,2024/01/08 19:29:39
26fd4a71-12ec-4175-88a8-46555e38f835,af967668-3503-4164-a737-9b1aba583d45,Wavelly Whale Blue,ONE SIZE,15.0,More on the way,2.0,6.0,2024/01/08 19:29:41
d2729af5-2e5c-4d52-a9d2-b151dd77bff3,24790a54-cfda-46ea-bdd6-5112757361d9,Wavelly Whale Grey,ONE SIZE,15.0,Returning to stock 2-3 months,3.0,5.0,2024/01/08 19:29:43
06640ca8-42e0-4af4-9d45-ae17112a8ffb,7048e8cb-85a7-4f02-ae02-8cbe0547a467,Lottie The Ballet Bunny Book,ONE SIZE,15.0,Returning to stock 3-4 weeks,7.0,7.0,2024/01/08 19:29:44
b7cc27e8-bacc-46a0-8518-81ab073cda9a,a35865e0-e2f1-4110-ad77-907af1a3fd86,Sandy Snail,ONE SIZE,27.0,Returning to stock 2-3 months,5.0,3.0,2024/01/08 19:29:46
c5b66ac2-c0c9-4081-b920-e7683004b7b9,8e9a1f18-2431-42b1-b0f5-d036050a5c65,Yummy Duckling,ONE SIZE,20.0,More on the way,6.0,4.0,2024/01/08 19:29:48
683000e2-f922-48a6-8f47-2f00cd57fef9,cc1e5194-6c5d-4f60-8f15-d74266a84d60,Yummy Lamb,ONE SIZE,20.0,More on the way,6.0,4.0,2024/01/08 19:29:50
c32ece8e-73a8-4f1e-a323-4b7b8714a605,db0a946e-d573-460e-9dd4-ef58ea08f53e,Amore Dog,ONE SIZE,40.0,More on the way,10.0,7.0,2024/01/08 19:29:51
c0f6a4c5-4a9b-4970-94de-bdaab525b739,42e0bf8b-9cef-4ab2-a1d2-890c27301535,Ambrosie Squirrel,ONE SIZE,35.0,More on the way,9.0,4.0,2024/01/08 19:29:53
e5e6a3be-4973-4ea0-8f17-b9ca71a2b020,0cc3cad8-46b8-4758-be44-ca01bba0b146,Archibald Elephant,MEDIUM,28.0,Returning to stock 2-3 months,10.0,5.0,2024/01/08 19:29:54
60752565-94f2-4951-bdb9-f32405b36ea8,8b83c038-9977-436f-b081-34258084d6d1,Barnabus Pig,HUGE,55.0,Out of stock,17.0,7.0,2024/01/08 19:29:56
0bcf71ab-d7da-49e0-b25a-7ed26e61b3d0,8b83c038-9977-436f-b081-34258084d6d1,Barnabus Pig,MEDIUM,28.0,Returning to stock 2-3 months,10.0,5.0,2024/01/08 19:29:56
8e23f608-5086-4955-a402-0a1861a16a91,e346e90d-4b74-47b0-8d0e-0a75a71ce669,Bashful Koala,MEDIUM,28.0,More on the way,11.0,5.0,2024/01/08 19:29:58
67e5e654-3056-4577-a3b9-4f140641f159,b9236c71-1be4-4f2a-a9a4-0c41f228ed97,Backpack Unicorn,ONE SIZE,30.0,More on the way,9.0,4.0,2024/01/08 19:30:00
6dc1319c-5339-4d77-817c-4d28806b9083,ea6f4f8b-469b-4f4c-81fa-26b0f07dada9,Floofie Sheepdog,ONE SIZE,80.0,More on the way,10.0,16.0,2024/01/08 19:30:01
5992ebbf-8dab-4e92-ab9d-2b37c8fbceb9,073139f8-7a18-4ac2-ade6-84037092b3d4,Magnus Manatee,ONE SIZE,50.0,More on the way,6.0,14.0,2024/01/08 19:30:04
424e6eb5-b0df-4f05-adf1-38211d239d71,6d370238-ccc5-4522-b8bc-81331d3e2ae8,Napping Nipper Cat,ONE SIZE,25.0,More on the way,4.0,6.0,2024/01/08 19:30:06
37eab082-debe-419e-ada5-9d85d3fd54d4,e090386b-5bce-42ce-b3b2-58bb78a3d8f4,Hibernating Penguin,ONE SIZE,22.0,More on the way,5.0,5.0,2024/01/08 19:30:08
bee60a70-ced1-4aa6-8885-f4eed016c747,c58c916c-385f-428b-9edf-9d62b3eba809,Little Penguin,ONE SIZE,22.0,More on the way,7.0,3.0,2024/01/08 19:30:09
8144edc6-aace-409f-add1-51c61226be6f,c57c007f-7c44-4ae3-9dab-d1601e682509,Merry Mouse Candy Cane,ONE SIZE,27.5,More on the way,7.0,4.0,2024/01/08 19:30:11
ba2b68d1-46e8-4812-a90f-91089248b776,cc90b820-2094-422f-bbc5-34daa4a1347a,Mitzi Reindeer,LARGE,50.0,More on the way,14.0,4.0,2024/01/08 19:30:13
9ff16ce4-c076-4217-9abe-413f29aa4657,cc90b820-2094-422f-bbc5-34daa4a1347a,Mitzi Reindeer,MEDIUM,32.5,More on the way,10.0,3.0,2024/01/08 19:30:13
ea615893-395c-49d2-8c8e-2429405186fd,43652e1e-90a9-4c13-8070-6cc0ade31cdf,Bashful Black Kitten,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/08 19:30:14
e4583df8-6601-4056-91ed-f24104e01611,d69ddbaf-153b-43fd-96f4-1ec84e0bd259,Bashful Snow Tiger,REALLY BIG,125.0,Out of stock,26.0,12.0,2024/01/08 19:30:16
414c8720-bc2c-4b38-a1b7-c87aeb3f1b4f,d69ddbaf-153b-43fd-96f4-1ec84e0bd259,Bashful Snow Tiger,HUGE,80.0,Out of stock,20.0,8.0,2024/01/08 19:30:16
65008949-e9e3-4e72-8d42-e6f55c05fb0e,d69ddbaf-153b-43fd-96f4-1ec84e0bd259,Bashful Snow Tiger,MEDIUM,28.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/08 19:30:16
1e1e7575-3290-48cd-96d0-a0a4d9a90ec3,3af1a3e4-18e0-4ca3-a9f2-25220872d713,Birdling Blue Jay,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/08 19:30:18
40a4457e-3a46-4ee4-ab16-2beb997def09,48d1a0cb-2b8f-4880-99a5-13a5cd4fa0a1,Birdling Mallard,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/08 19:30:20
c96ceefd-34f8-436c-b873-89299b91b203,2a89b458-d3a3-4eb9-9887-b18aa31d5239,Birdling Pigeon,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/08 19:30:22
151cbfd7-74fc-49e4-bed4-6859dcbfef74,d5a9e48d-6cea-482b-8c3f-82d931ec362b,My Dad and Me Book,ONE SIZE,15.0,Returning to stock 3-4 weeks,8.0,8.0,2024/01/08 19:30:23
62da0b4f-08b5-445f-a8dc-041336111d8a,123c8514-3217-4fef-beba-9615ab3b7ff6,Backpack Elephant,ONE SIZE,30.0,Returning to stock 2-3 months,9.0,4.0,2024/01/08 19:30:25
c73c6d03-316c-41cb-9a99-f9745a43d45a,7537cd9a-d9da-4e74-9656-579d65b15091,Bruce Bush Baby,ONE SIZE,27.5,More on the way,7.0,5.0,2024/01/08 19:30:27
f457e894-b253-45fe-9df5-a0624eda8819,6f30b99c-ff8e-452d-98d8-e440f7b319e8,Curvie Sheep Dog,ONE SIZE,33.0,More on the way,9.0,6.0,2024/01/08 19:30:28
4028f3cb-8359-4045-8911-8d69e3018467,c37a83cf-bbfc-411c-b355-9e8e726a662a,Flumpie Frog,ONE SIZE,28.0,More on the way,7.0,5.0,2024/01/08 19:30:30
d8a8879f-f37b-4837-b1e2-ed24068f1263,777932d5-8854-4618-9dfc-c90bf8ae1ada,Huggady Panda,LARGE,67.5,Out of stock,13.0,7.0,2024/01/08 19:30:33
00343b4b-af6a-402a-b192-1d2b9c281beb,777932d5-8854-4618-9dfc-c90bf8ae1ada,Huggady Panda,MEDIUM,30.0,More on the way,9.0,5.0,2024/01/08 19:30:33
62546739-5b30-484d-bfcc-a51ac91a9973,095dacee-17a1-40c1-b80c-b1f7c22b7110,Bashful Snow Tiger with Personalised Cream Jumper,MEDIUM,38.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/08 19:30:35
1e53c7f2-62b9-40f7-a931-4563955089a8,d672c3d4-2121-4d6e-a288-44fcf9fd9b02,Bashful Snow Tiger with Personalised Navy Jumper,MEDIUM,38.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/08 19:30:37
1d6b5a63-3994-4dc3-ba28-1a1380007221,ff8c74fa-07f6-4bfe-9b44-775ff5be341c,Bashful Snow Tiger with Personalised Red Jumper,MEDIUM,38.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/08 19:30:39
9b1d4a77-9153-43c4-9c1f-d621dff58b90,dc57ee76-8eb0-423b-8ccb-c3e7aff2909c,Kitten Caboodle Ginger,ONE SIZE,20.0,More on the way,4.0,4.0,2024/01/08 19:30:40
3f797354-f129-40d3-9930-03e1b49525cc,f47497e1-b4cc-4276-9563-b7b367da81eb,Little Frog,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/08 19:30:42
80dcb72e-7ded-48cb-96fd-9a9b66920cb7,eb7f87de-7957-4cfa-aaaf-823ecafc50c9,Munro Scottie Dog,HUGE,75.0,Out of stock,17.0,9.0,2024/01/08 19:30:44
61a003c0-cc06-495a-94d2-e1152d7dbdd3,eb7f87de-7957-4cfa-aaaf-823ecafc50c9,Munro Scottie Dog,MEDIUM,30.0,Returning to stock 2-3 months,9.0,5.0,2024/01/08 19:30:44
1bb0ada6-242d-4e48-ab99-c3afc454183a,3c75c34b-8627-4b29-98b9-365b58418729,Pacey Pufferfish,ONE SIZE,33.0,Returning to stock 2-3 months,6.0,9.0,2024/01/08 19:30:46
728c5a42-5515-452d-aa8e-3f75d3ce88eb,18d66a82-0dc8-43ee-80be-daf4817fbf43,Rock-a-Bye Bunny,ONE SIZE,30.0,More on the way,7.0,4.0,2024/01/08 19:30:47
e5c01d28-3973-45b1-9362-67502118d141,5285cd5a-1843-4c2b-a2e4-a56e5225c826,Sleepee Panda,MEDIUM,25.0,Out of stock,14.0,6.0,2024/01/08 19:30:49
24347ebf-6296-4196-8762-d3f4d4cacdcb,5285cd5a-1843-4c2b-a2e4-a56e5225c826,Sleepee Panda,SMALL,18.0,Out of stock,9.0,4.0,2024/01/08 19:30:49
c180dece-accb-4f03-ba21-48b03ecee945,9e3f2235-333f-4ea0-9ae2-23168c8a3d3d,Tommy Turtle,ONE SIZE,27.5,More on the way,12.0,6.0,2024/01/08 19:30:51
c6a8e2ea-ffdb-44fd-9a1d-b8af93ab328f,22b711af-60c1-4a14-a1fa-7222563a5ead,Tully Turtle,ONE SIZE,33.0,Returning to stock 3-4 weeks,4.0,10.0,2024/01/08 19:30:53
f8109155-1127-47b3-96cb-b825de50be8a,19c00572-c4cd-46a8-be86-00b1396b957d,Willow Owl,ONE SIZE,23.5,More on the way,8.0,4.0,2024/01/08 19:30:55
e2fa1212-3c16-4d1a-9b38-3c0d94a44622,73b5c0a4-9ae2-4393-9433-16aaef9f4ed6,Bashful Fudge Bunny with Personalised Cream Jumper,MEDIUM,38.0,More on the way,12.0,5.0,2024/01/08 19:30:57
5712929d-0efe-4981-ad77-401072bd37a1,8de62cc6-dd0f-468f-845e-e2d103ae36f6,Bashful Fudge Bunny with Personalised Navy Jumper,MEDIUM,38.0,More on the way,12.0,5.0,2024/01/08 19:30:59
51c3298f-bf45-41a7-95d7-368b4aaf79de,04e1f782-6977-4904-a689-36ec4f4647c0,Bashful Fudge Bunny with Personalised Red Jumper,MEDIUM,38.0,More on the way,12.0,5.0,2024/01/08 19:31:01
4f2b2eae-7ea3-4a65-aec6-31bf2c0f372f,ca7ba4c7-e9df-4d99-b2ca-b6535aade36c,Personalised Bashful Fudge Bunny Medium,MEDIUM,34.0,More on the way,12.0,5.0,2024/01/08 19:31:03
