jellycatsizeid,jellycatid,jellycatname,size,price,stock,height,width,datecreated
4a64566c-dfa5-4e12-aea4-165a03bcb6d6,7e33bc3f-cd8d-44c7-a8d8-8f5f5011c6b8,Bashful Beige Bunny,REALLY BIG,125.0,In Stock,26.0,12.0,2024/01/09 16:23:51
0d107f78-9171-48c8-9652-ff47d66e4216,7e33bc3f-cd8d-44c7-a8d8-8f5f5011c6b8,Bashful Beige Bunny,HUGE,80.0,In Stock,20.0,8.0,2024/01/09 16:23:51
5d7a37b7-25b9-4db6-9075-70f6f2089069,7e33bc3f-cd8d-44c7-a8d8-8f5f5011c6b8,Bashful Beige Bunny,LARGE,43.0,In Stock,14.0,6.0,2024/01/09 16:23:51
96c37c18-b415-492b-849c-3eca0911baf7,7e33bc3f-cd8d-44c7-a8d8-8f5f5011c6b8,Bashful Beige Bunny,MEDIUM,28.0,Out of stock,12.0,5.0,2024/01/09 16:23:51
e07fa46c-bb33-49b0-b127-329aa45ab0c2,7e33bc3f-cd8d-44c7-a8d8-8f5f5011c6b8,Bashful Beige Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:23:51
1c5243b8-8bf6-464b-b846-3da56f7e73f2,7e33bc3f-cd8d-44c7-a8d8-8f5f5011c6b8,Bashful Beige Bunny,TINY,14.0,In Stock,5.0,2.0,2024/01/09 16:23:51
c26f7576-762d-4807-ba4e-36fff6310e78,5e3bcfec-fa02-43e7-a172-f1e218d761ca,Bashful Cream Bunny,VERY BIG,275.0,Returning to stock 2-3 months,43.0,18.0,2024/01/09 16:23:54
c3a69aa1-9405-47af-97bb-2875a7b08ec1,5e3bcfec-fa02-43e7-a172-f1e218d761ca,Bashful Cream Bunny,REALLY BIG,125.0,In Stock,26.0,11.0,2024/01/09 16:23:54
21658bf0-f4e2-4484-9eb3-21ba68010a0f,5e3bcfec-fa02-43e7-a172-f1e218d761ca,Bashful Cream Bunny,HUGE,80.0,In Stock,20.0,8.0,2024/01/09 16:23:54
f2aaaf5a-30a6-47c6-ada2-080078c0ab55,5e3bcfec-fa02-43e7-a172-f1e218d761ca,Bashful Cream Bunny,LARGE,43.0,In Stock,14.0,6.0,2024/01/09 16:23:54
4c7a4465-fcbf-43ca-9fe7-a8b15dd109ab,5e3bcfec-fa02-43e7-a172-f1e218d761ca,Bashful Cream Bunny,MEDIUM,28.0,Returning to stock 2-3 months,12.0,5.0,2024/01/09 16:23:54
aac0cb26-bbf6-4fc9-b81f-cad9fee467c3,5e3bcfec-fa02-43e7-a172-f1e218d761ca,Bashful Cream Bunny,SMALL,18.0,In Stock,7.0,4.0,2024/01/09 16:23:54
19d63cf8-dab4-416a-b38f-bb801ed7bce1,5e3bcfec-fa02-43e7-a172-f1e218d761ca,Bashful Cream Bunny,TINY,14.0,Out of stock,5.0,2.0,2024/01/09 16:23:54
a0d03b09-2f15-4eca-b61f-3c2458c4d827,09f013aa-3be1-425e-95b9-0a3c077a76c4,Personalised Rose Dragon Huge,HUGE,126.0,In Stock,7.0,26.0,2024/01/09 16:23:56
ad5e844b-caec-4b79-8563-a35f33b0151e,a153658b-6781-403e-8b5b-85885c9fac96,Personalised Bashful Pink Bunny Soother,ONE SIZE,31.0,In Stock,13.0,13.0,2024/01/09 16:23:58
446dbffb-a0cd-468b-a43c-1d358d1dfe15,ddf923dd-e443-4b92-be0c-5270922f433e,Rory Le Courageux Petit Lion & Fuddlewuddle Lion,MEDIUM,45.0,In Stock,,,2024/01/09 16:23:59
c1749bd4-35a2-4306-b68c-f6208dea3483,fb1b351e-8fd8-4236-b1cd-8d72c0e38442,All Kinds of Cats Book and Jellycat Jack,MEDIUM,60.0,In Stock,,,2024/01/09 16:24:01
8bffe175-cbb5-4d1a-8196-555e5ba3c391,2343443c-fc7f-42d8-b4e8-483c3b2b77ca,Lapin Timide Et Ses Petites Aventures & Bashful Beige Bunny,MEDIUM,43.0,In Stock,,,2024/01/09 16:24:03
991388f8-a92a-4990-b947-78e41f81aa82,892438cb-06b8-427a-9c45-046e140ea6de,Lottie Fairy Bunny Book and Lottie Bunny Fairy,ONE SIZE,47.5,In Stock,,,2024/01/09 16:24:05
aefd9e3d-6d70-4114-876f-ac0a42c67997,1a21fa76-46cd-4ca8-900c-b4ab8ccb9018,Lapin Timide Veille Sur Tes Nuits & Bashful Cottontail Bunny,MEDIUM,43.0,In Stock,,,2024/01/09 16:24:06
e7d20515-c9fd-4d4c-bd5b-2e6109b27342,524816bb-8652-43c9-9b87-40a4b885fa4c,Merry Mouse Book and Merry Mouse,ONE SIZE,42.5,In Stock,,,2024/01/09 16:24:08
91d4b8bf-bc05-4a8f-9da6-a8fe2dfd8f5a,db0e1bd9-3ddf-4d5d-b674-c5ef7bf99f6f,Who Can I Find Book and Little Bunny,ONE SIZE,32.5,In Stock,,,2024/01/09 16:24:09
ba5db367-193c-4d78-9eb4-13323df20637,19281fb5-3187-4ffd-a8ee-5ab3d0c93f8e,Lapin Timide Veut Grandir & Bashful Cream Bunny,MEDIUM,43.0,In Stock,,,2024/01/09 16:24:11
d45cc7d2-24ff-4f93-b25d-0ebe1349e019,0ba1f394-d656-49aa-ac3a-a13bc828c01d,Archie Dinosaur,ONE SIZE,35.0,More on the way,9.0,6.0,2024/01/09 16:24:13
892a0b9d-08cc-4948-9976-0f74218c15ca,15d43b9b-cc35-41e1-bab0-02660abbf5ee,Bashful Grey Kitty,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/09 16:24:14
9c57b9e0-812a-4755-9fcb-fcafbc43aca8,80424533-dca0-4564-887c-b8eeda8dd388,If I Were a Bunny Board Book,ONE SIZE,13.5,Returning to stock 2-3 months,6.0,6.0,2024/01/09 16:24:16
f15d8208-4fcd-48e0-8b1d-72db34b0381b,3760e6b1-e8e6-4f55-85a0-0c449fedc293,Blossom Beige Bunny Bag Charm,ONE SIZE,23.0,More on the way,7.0,2.0,2024/01/09 16:24:17
0de8ed07-cd65-453a-86a9-7c6e47abc955,214df3d6-a984-4acb-a828-518441a2817e,Blossom Blush Bunny Bag Charm,ONE SIZE,23.0,More on the way,7.0,2.0,2024/01/09 16:24:19
4a77bade-066d-41ad-a428-133e7045ddfc,691e8ccf-3289-4970-aaab-fb11f2fdc039,Blossom Jasmine Bunny Bag Charm,ONE SIZE,23.0,More on the way,7.0,2.0,2024/01/09 16:24:21
997769a6-d074-4d41-809e-e7d483dfeefd,c933c788-e014-4c9d-996a-4109c858fadb,Backpack Panda,ONE SIZE,30.0,More on the way,9.0,4.0,2024/01/09 16:24:22
6a3aa350-f150-4987-97fc-6f6559dec3e3,b3f516de-8d40-4f33-a7f2-43847796c685,Carissa Persian Cat,ONE SIZE,45.0,Returning to stock 2-3 months,10.0,10.0,2024/01/09 16:24:24
406806ee-1c63-443e-82fe-c03d2290e427,2997cd0a-d449-4d09-9f49-6c66594fe9a8,Clyde Capybara,ONE SIZE,43.0,Out of stock,8.0,9.0,2024/01/09 16:24:25
b43b8e7c-47c8-4088-9774-0f9aab2de270,71b59ea1-b02a-4e59-9295-ce0fa1b59de0,Dara Giraffe,ONE SIZE,75.0,More on the way,22.0,7.0,2024/01/09 16:24:27
80e43c20-269d-4276-9656-100794d8bf0c,97c501dc-f4ec-4ef7-b1ed-e5807e8a15df,Dario Donkey,ONE SIZE,60.0,More on the way,14.0,7.0,2024/01/09 16:24:28
3b253754-3e5e-44b5-a29c-e426b6440d52,718e9970-f964-4b52-9271-09d8958b5490,Fuddlewuddle Ginger Cat,MEDIUM,30.0,More on the way,9.0,5.0,2024/01/09 16:24:30
b64cdafb-ba72-4301-b59c-a852a504e902,d5cb756c-d08c-4618-a468-195126ab9497,Gordy Guinea Pig,ONE SIZE,30.0,More on the way,8.0,6.0,2024/01/09 16:24:32
12c7e9b9-eba0-4480-81bf-8240c7d01dcc,9b413975-0def-4345-8348-5c89fe199b9c,Huddles Kangaroo,ONE SIZE,45.0,Returning to stock 2-3 months,10.0,6.0,2024/01/09 16:24:33
9bbe5ce9-1de5-45a3-8670-1f05afc43abb,7eaff476-77f7-4a8c-95de-6e47a44d8bd8,Iris Siamese Cat,ONE SIZE,33.0,More on the way,11.0,5.0,2024/01/09 16:24:35
f4ba0a1b-694f-43c5-87d7-a4327e9427bf,48e4fb67-dc71-4d7f-a319-93a9448d2237,Little Goat,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/09 16:24:36
a6ba72f7-438f-47b5-b758-2370835c4c2a,d0b53c2a-2540-4afc-96b0-3ccf4346caef,Little Pig Bag,ONE SIZE,40.0,More on the way,7.0,7.0,2024/01/09 16:24:38
6075a845-f98c-4726-90fe-92f6467aa5f6,effdb6df-8360-461f-b9d2-d57db9ba9e4b,Little Pup Bag Charm,ONE SIZE,25.0,More on the way,7.0,2.0,2024/01/09 16:24:40
988bca04-dfd6-496c-b9f3-8871c65d7a89,5583e2cc-d364-42e2-9b89-7de72cb7cf0d,Randall Basset Hound,ONE SIZE,35.0,More on the way,9.0,13.0,2024/01/09 16:24:41
97b89b83-8a9c-4ab2-ae52-af93fbe67ce4,053fa6f4-5df2-4f53-be46-2c667b548b7f,Richie Dromedary,ONE SIZE,60.0,More on the way,11.0,17.0,2024/01/09 16:24:43
f8389945-53a0-4451-821d-18ad6b435f23,e0ea5aaa-b264-428e-95bc-4cbe3f67dddd,Tilly Golden Retriever,ONE SIZE,35.0,More on the way,11.0,6.0,2024/01/09 16:24:44
6b82a856-d65e-4833-8a11-419de23b27c6,ae201773-2cf8-4495-a826-ede168c09273,Wanderlust Elly,ONE SIZE,100.0,More on the way,7.0,14.0,2024/01/09 16:24:46
a8b688ab-e758-4c51-8a76-0e12e1d7ec47,ab81df39-292f-4c36-a5e5-f680499671a2,Yummy Puppy,ONE SIZE,20.0,Returning to stock 2-3 months,6.0,3.0,2024/01/09 16:24:48
ec32df45-7bf7-4c53-b9dc-e3cab8c0c6d2,fa35a240-fff7-4e90-b7df-6af150838191,Festival Dragon,ONE SIZE,55.0,Returning to stock next week,4.0,17.0,2024/01/09 16:24:50
0e0cad66-ddcb-4979-add3-0ed634b1c202,b57a5279-41ca-4385-be48-add1d8fdc2eb,Rose Dragon Bag Charm,ONE SIZE,28.0,More on the way,5.0,9.0,2024/01/09 16:24:51
028645c3-3a18-41db-8cf2-cede916fb341,1943aaf1-d309-4a04-a3f2-3fa32c53336a,Dainty Dessert Bunny Cupcake,ONE SIZE,28.0,Returning to stock 2-3 months,6.0,4.0,2024/01/09 16:24:53
a939da70-4278-45d3-9195-4be642b00c88,9c7b1ea0-2ead-438d-8897-435efd5ac272,Fluffy Duck,ONE SIZE,15.0,Returning to stock 2-3 months,4.0,2.0,2024/01/09 16:24:54
5b64ce78-e0cc-4960-9a69-5d4a12fd20e5,95adb991-beb4-449c-8b51-a0fceac6159b,Finnegan Frog,ONE SIZE,20.0,More on the way,9.0,3.0,2024/01/09 16:24:56
363ee5b2-230f-40c9-a073-a9833b10f25d,7aba8612-df71-41ca-a059-6259dc5a846b,Honeyhome Bee,ONE SIZE,35.0,More on the way,7.0,7.0,2024/01/09 16:24:57
d793b67b-792f-4f37-b1c7-7e0f9f862944,a3673d85-b39b-4480-a89b-792200d72120,Bartholomew Bear Bag,ONE SIZE,38.0,Returning to stock 3-4 weeks,6.0,7.0,2024/01/09 16:24:59
896d071b-b305-46ab-8f2d-1b6e50c82fce,874c11c1-c33c-4151-ba27-22313609d7ff,Bashful Bunny Cream Bag Charm,ONE SIZE,19.0,Out of stock,7.0,2.0,2024/01/09 16:25:00
d81a583a-4137-42c4-9298-44ad631455a3,bb7033db-d598-420e-883f-ea26492d6710,Bashful Bunny Truffle Bag Charm,ONE SIZE,19.0,More on the way,7.0,2.0,2024/01/09 16:25:02
949f5b87-1d61-4f7c-aa0e-7be0dcae5400,2cf3f5a8-c9a1-4ce9-96d6-7f6b90ccaebb,Bashful Bunny Inky Bag Charm,ONE SIZE,19.0,More on the way,7.0,2.0,2024/01/09 16:25:03
dbea584d-a83d-49de-ac47-8e200908d69d,e44bf010-9f83-454b-8a89-c6a7e91d64e4,Kitten Tails Activity Book,ONE SIZE,18.5,More on the way,9.0,5.0,2024/01/09 16:25:05
6929c396-0472-4662-b196-7ef461ca2ad3,d9920fcd-c97f-44d0-91fa-142c53eea970,When I Am Sleepy Book,ONE SIZE,15.0,Returning to stock 3-4 weeks,8.0,8.0,2024/01/09 16:25:07
f67a9560-bfdb-4c44-b2c3-aa07a2ce23a4,d759dacc-1b3e-4e53-bafb-e4b232e430ca,Backpack Puppy,ONE SIZE,30.0,More on the way,9.0,4.0,2024/01/09 16:25:08
c7f17d35-674d-4ce5-b2e8-4472134ee955,d583dd8f-63ab-4283-b214-17a281b2ecc6,Caractacus Chameleon,ONE SIZE,65.0,More on the way,15.0,7.0,2024/01/09 16:25:10
acdddd9d-533e-42a2-aa2e-e5b567ec2536,c4cdf04f-5eb5-4a8b-a637-e4003f9e9625,Cauldron Cuties,ONE SIZE,35.0,More on the way,6.0,5.0,2024/01/09 16:25:12
5d94715b-9c13-4794-8c48-92523781dbf1,e5f06754-c6c2-4866-8b2f-034faa320ee6,Coquette Cutie Cat,ONE SIZE,32.5,More on the way,10.0,2.0,2024/01/09 16:25:13
e1a36f0e-9bfe-47d5-96f8-44dd5dd6e10f,724f186c-4362-4123-8206-bf24c28c0b88,Floofie St Bernard,ONE SIZE,80.0,More on the way,7.0,16.0,2024/01/09 16:25:15
33b035b4-59eb-4b2d-b079-21ff9d99ef7b,056211ec-730c-4179-82c0-b38ed76ccc7d,Freya Pony,ONE SIZE,65.0,More on the way,13.0,13.0,2024/01/09 16:25:16
8fafaaf6-9ebd-4d4a-b582-5bd941a96a07,1e8b5dd9-1e77-421e-9bd6-80013dba1fd9,Georgiana Poodle,ONE SIZE,33.0,More on the way,9.0,5.0,2024/01/09 16:25:18
6ea04483-e63a-48c2-99f4-ca7dd9e758c5,b96bb0c5-fe07-48e1-9a2d-e73bebc1abc0,Jackson Husky,ONE SIZE,35.0,More on the way,10.0,6.0,2024/01/09 16:25:20
f4e6d45b-1688-4875-b047-edb52f514ba4,01772b00-c14c-47b0-a4d5-ca365ecbc7ca,Kitten Caboodle Grey,ONE SIZE,20.0,Returning to stock 3-4 weeks,4.0,4.0,2024/01/09 16:25:21
7bb41ef3-b4d3-4939-9567-7a807dd2e962,869f2f9b-ec00-4e4d-a3de-3c8d703aab11,Little Snake,ONE SIZE,22.0,Returning to stock 2-3 months,6.0,8.0,2024/01/09 16:25:23
1fadafc9-9823-490d-90f6-7d28e55489aa,dc4d28ac-d43e-4d25-a931-ad2796339ace,Munro Scottie Dog Bag Charm,ONE SIZE,23.0,Returning to stock 2-3 months,4.0,2.0,2024/01/09 16:25:25
50ac5a80-7331-4b63-ba65-a73385d76f81,35971fb8-3a70-4022-873c-b72f17557686,Munro Scottie Dog Bag,ONE SIZE,40.0,Out of stock,9.0,5.0,2024/01/09 16:25:26
85598622-9ee7-441c-a618-1361c1c944b0,0808d8c1-97d2-448e-95d3-a3207858d7e9,Myrtle Hippopotamus,ONE SIZE,45.0,More on the way,15.0,6.0,2024/01/09 16:25:28
fddfa3b3-ac9f-427b-8d21-7dac5b4ff337,aa47b352-7c62-498b-ade7-20de891226de,Nessie Nessa,ONE SIZE,30.0,Out of stock,9.0,14.0,2024/01/09 16:25:30
568482a6-585a-4c92-aeb9-de43dde9571f,b2fb8e82-51a1-4201-aef5-8d2e62701e5e,Ooky Bat,ONE SIZE,20.0,More on the way,6.0,2.0,2024/01/09 16:25:31
a8cc3e85-139c-4940-bad8-be6bd6dfef69,38ddf0de-0882-4f7a-9130-3147161670eb,Otto Sausage Dog Bag,ONE SIZE,40.0,Returning to stock 2-3 months,6.0,9.0,2024/01/09 16:25:33
99638844-d4b9-4a5e-88c8-c3081404f90e,d7b9da40-f62e-4bef-a4da-9ecbc2c86e99,Timmy Turtle,ONE SIZE,40.0,More on the way,11.0,8.0,2024/01/09 16:25:34
664fedc8-b6f0-4879-82a0-3f52332ad237,9144186f-4ecb-4e08-8b22-6b8ab6868b1b,Yummy Bear,ONE SIZE,20.0,Returning to stock 2-3 months,6.0,3.0,2024/01/09 16:25:36
9aea5340-5d1e-4a4d-99d2-11e78f3eeb64,6c0cac2e-b03c-45f4-987c-f36082b41c7c,Birdling Seagull,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/09 16:25:37
6734d0c9-cdbc-4783-867c-d5ebf877185e,1a76c087-5a58-4047-bf1f-a28c33d26ad8,Bartholomew Bear Bedtime,MEDIUM,30.0,More on the way,10.0,5.0,2024/01/09 16:25:39
6dec5894-32aa-4b43-837e-0a4516c18ad7,fac2d826-a088-48ff-882f-07bf92e25b26,Little Reindeer,ONE SIZE,20.0,More on the way,7.0,4.0,2024/01/09 16:25:40
e06fcefd-64a2-4b1c-a3b4-a1b4667871c1,bd9cfa78-3cc9-4834-ab50-ac98048eb611,Merry Mouse Sleighing,ONE SIZE,42.5,Out of stock,7.0,4.0,2024/01/09 16:25:42
65b87575-5759-434a-8ab8-8f5fac6b1ae3,afa4e89a-c600-4130-a56b-e8a18dfe5ff1,Winter Warmer Munro Scottie Dog,ONE SIZE,32.5,Out of stock,8.0,5.0,2024/01/09 16:25:44
0e7e9bf7-879a-49f1-bb7c-9e80b225e881,36196983-d702-458c-8f0b-e604aeaaff8b,Nesting Penguins,ONE SIZE,35.0,More on the way,4.0,5.0,2024/01/09 16:25:45
8ff005fd-470b-43b9-8270-73bbe2929d31,e9e039f9-c9fb-4db2-87fa-ac964d098c10,Ronnie Rockhopper Penguin,ONE SIZE,25.0,More on the way,10.0,4.0,2024/01/09 16:25:47
49a660ac-9bd6-4f1a-81b8-0c08fd958163,cded4007-f396-4a13-a9be-fe55d01f093e,Wee Reindeer,ONE SIZE,17.5,Out of stock,5.0,3.0,2024/01/09 16:25:49
ebf27796-cce7-48d8-b3cb-a900916bc378,9e9ee605-ce19-4954-8ff1-6dea414ece13,Blowzy Belle Cat,ONE SIZE,37.5,More on the way,17.0,4.0,2024/01/09 16:25:50
059034b1-7657-4662-9a0a-199bee0c285c,e77a9d3b-f9a8-4b98-b57c-6ea4833e5ea4,Fuzzkin Lamb,ONE SIZE,25.0,More on the way,9.0,4.0,2024/01/09 16:25:53
bcc15682-dd01-41b1-af77-555cf7093ea0,d59383a2-366d-41da-a855-23b080f16ebf,Herbie Highland Cow,ONE SIZE,35.0,More on the way,10.0,6.0,2024/01/09 16:25:54
5ca66e53-7cd6-4617-ada6-910c8b330781,dae1e71d-1461-42d3-95cd-3b3d8ea0b4d3,Little Monkey,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/09 16:25:56
10cde7a5-4729-47f7-bac1-07c684c86717,99b958f4-4b72-4c40-9790-1e4fd20dced9,Little Mouse,ONE SIZE,22.0,More on the way,7.0,4.0,2024/01/09 16:25:58
be73e46f-f090-428c-9a89-8f9d21ebaf0a,0c83fd42-58a7-404f-95c0-b8a6652a0679,Personalised Bashful Luxe Bunny Rosa Huge,HUGE,91.0,More on the way,20.0,8.0,2024/01/09 16:26:00
92f79ce6-2390-4418-a552-9b3fe97c1fe9,49d79ec5-1536-4f0e-ba48-61b5fb0079d9,Sweetsicle Elephant,ONE SIZE,20.0,More on the way,6.0,3.0,2024/01/09 16:26:02
bbef0159-23bb-43f5-9a08-71d3ba0b7f0c,55db0075-c241-4c71-85e1-5090c65504e9,Tumblie Elephant,ONE SIZE,30.0,Returning to stock 2-3 months,5.0,14.0,2024/01/09 16:26:04
5c136100-781b-454c-84bc-efad4d2e7fe3,50527da6-bf6f-4290-9844-7d65f9cc7bcf,Wavelly Whale Blue,ONE SIZE,15.0,More on the way,2.0,6.0,2024/01/09 16:26:05
d4b41ed1-3187-4ab6-9975-66c7fe383e80,b0bac6eb-23d9-4d29-b2f3-6865e63c40aa,Wavelly Whale Grey,ONE SIZE,15.0,Returning to stock 2-3 months,3.0,5.0,2024/01/09 16:26:07
3f9a5ff4-d939-4d94-bf67-5b77fc6c16e1,d894a86f-bea1-4510-b5fc-fa66fb906229,Lottie The Ballet Bunny Book,ONE SIZE,15.0,Returning to stock 3-4 weeks,7.0,7.0,2024/01/09 16:26:08
0938bdf4-9536-4d85-8675-8cccb1621ce0,60b05159-3159-4efc-84cd-986fc173f632,Sandy Snail,ONE SIZE,27.0,Returning to stock 2-3 months,5.0,3.0,2024/01/09 16:26:10
30fce996-63f9-4e1f-9e09-e1d26d8665e5,314a9058-b569-4948-a716-1a9545e690ad,Yummy Duckling,ONE SIZE,20.0,More on the way,6.0,4.0,2024/01/09 16:26:12
8068a577-796f-4fb5-aab8-7cff66738499,274666fa-5004-487e-ac1f-7e43aaa57d96,Yummy Lamb,ONE SIZE,20.0,More on the way,6.0,4.0,2024/01/09 16:26:13
6625d21e-d638-428f-9bc8-9f42800190c7,236ac9f8-7101-4e69-886a-b3fd3b9114ed,Amore Dog,ONE SIZE,40.0,More on the way,10.0,7.0,2024/01/09 16:26:15
bbff880e-60fb-43a2-976c-d3191b85eefa,3f95de90-8862-4361-a7c5-397ad18c94b0,Ambrosie Squirrel,ONE SIZE,35.0,More on the way,9.0,4.0,2024/01/09 16:26:17
aebdcb0a-809a-4298-b822-0d561611c7b9,878acb63-34e5-42db-9480-b071792f2d3e,Archibald Elephant,MEDIUM,28.0,Returning to stock 2-3 months,10.0,5.0,2024/01/09 16:26:18
28a6bb2c-7ad6-4ea6-a13e-489057349ff4,1c7721af-507a-4c90-acf3-e409cb147ec9,Barnabus Pig,HUGE,55.0,Out of stock,17.0,7.0,2024/01/09 16:26:21
6d1c1955-9966-4fe7-9107-91980e9915a2,1c7721af-507a-4c90-acf3-e409cb147ec9,Barnabus Pig,MEDIUM,28.0,Returning to stock 2-3 months,10.0,5.0,2024/01/09 16:26:21
74cf981b-7e3b-4da1-8eb0-ed892465e0d3,0ba3f945-0a3d-4182-b42a-25298112e17f,Bashful Koala,MEDIUM,28.0,More on the way,11.0,5.0,2024/01/09 16:26:22
d199dcc3-cf1e-4d17-963b-019dd07f0bbc,ef2cf5e6-c4c0-42ef-8218-521fe78e8f8b,Backpack Unicorn,ONE SIZE,30.0,More on the way,9.0,4.0,2024/01/09 16:26:24
c41c41e0-b2ea-4328-bba5-39eaed10e42c,122ae74a-3238-485d-813e-84ec6286bf26,Floofie Sheepdog,ONE SIZE,80.0,More on the way,10.0,16.0,2024/01/09 16:26:25
4c54ffd0-3faa-40d9-b8fa-9acfaaeed86d,f0ef4aae-0c22-401c-9ee6-4290fbac3895,Magnus Manatee,ONE SIZE,50.0,More on the way,6.0,14.0,2024/01/09 16:26:27
9da8cecc-5fe2-4afd-b9cd-fc16f9348843,5a259940-c98e-41de-9c4d-f62c46506981,Napping Nipper Cat,ONE SIZE,25.0,More on the way,4.0,6.0,2024/01/09 16:26:28
23d526b1-a956-420a-8d63-51c631a8fcea,b486bc49-da6b-40c4-b157-af0216ed70ff,Hibernating Penguin,ONE SIZE,22.0,More on the way,5.0,5.0,2024/01/09 16:26:30
38ce4816-cfdd-400f-835f-48904cedbbd8,674e38b3-7f65-48cf-88f1-b591971a4fbe,Little Penguin,ONE SIZE,22.0,More on the way,7.0,3.0,2024/01/09 16:26:32
4a4f10fd-d34d-4517-844c-e47ef17708ba,f9678554-9365-4c1d-a86e-7dfa3e79d138,Merry Mouse Candy Cane,ONE SIZE,27.5,More on the way,7.0,4.0,2024/01/09 16:26:34
b351a151-f7a3-48d8-8064-1ccf5212723e,c485dc16-437d-4c21-92d9-50bd5c1cd913,Mitzi Reindeer,LARGE,50.0,More on the way,14.0,4.0,2024/01/09 16:26:36
fbf008f5-5834-4d62-8b06-cacf36d0e062,c485dc16-437d-4c21-92d9-50bd5c1cd913,Mitzi Reindeer,MEDIUM,32.5,More on the way,10.0,3.0,2024/01/09 16:26:36
2466aab9-88ff-4985-bcba-37e98fbbe6d3,b61f9145-4259-4ea3-9eac-3cba91781604,Bashful Black Kitten,MEDIUM,28.0,More on the way,12.0,5.0,2024/01/09 16:26:38
4a85ec37-f303-413b-ade0-91515d17bdcb,5d662476-fc99-41b3-884b-f92c17f0085f,Bashful Snow Tiger,REALLY BIG,125.0,Out of stock,26.0,12.0,2024/01/09 16:26:39
efb79d62-0564-4621-aa9b-1ca48f586255,5d662476-fc99-41b3-884b-f92c17f0085f,Bashful Snow Tiger,HUGE,80.0,Out of stock,20.0,8.0,2024/01/09 16:26:39
b9ba2015-119a-4fea-a947-2fdf2bcd3103,5d662476-fc99-41b3-884b-f92c17f0085f,Bashful Snow Tiger,MEDIUM,28.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/09 16:26:39
4f55c0e8-cfcc-465a-bea4-52181d286ef6,e6d550bb-79cb-4e1f-a3a8-05684434333a,Birdling Blue Jay,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/09 16:26:41
606ee9af-5732-4121-a8bd-1f280398ea9f,977c05ff-e7ef-4064-a7c0-c54ffe35f7ce,Birdling Mallard,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/09 16:26:43
80db65cf-1dc3-4401-a2db-9340a2040b37,796bf7f9-f3c9-4fc1-99f4-5a6f18c97054,Birdling Pigeon,ONE SIZE,17.0,More on the way,4.0,3.0,2024/01/09 16:26:44
fd26638a-21f4-428e-837f-016b32265f43,6ffc7ba5-7171-47be-96d1-7e4e7f625446,My Dad and Me Book,ONE SIZE,15.0,Returning to stock 3-4 weeks,8.0,8.0,2024/01/09 16:26:46
fd56a82e-09b1-4ab3-a8c1-3995c6ab8651,3783c8a6-fdf9-4547-ab60-7a16d90cedd8,Backpack Elephant,ONE SIZE,30.0,Returning to stock 2-3 months,9.0,4.0,2024/01/09 16:26:47
c5a8406b-7e40-4c1c-9582-964f81a8da7d,ab349905-0b46-4dcb-997b-d6825c7ac85c,Bruce Bush Baby,ONE SIZE,27.5,More on the way,7.0,5.0,2024/01/09 16:26:49
8723a723-c960-4233-8a60-bbd7e8353c44,34bc474c-239c-4eb7-9936-315a3dffb091,Curvie Sheep Dog,ONE SIZE,33.0,More on the way,9.0,6.0,2024/01/09 16:26:50
c30f3e99-e791-4e75-96cf-fb3159442970,a324687f-2e01-4e4a-a396-428afdcf104e,Flumpie Frog,ONE SIZE,28.0,More on the way,7.0,5.0,2024/01/09 16:26:52
2958d943-5ab2-4783-9800-1e2c217c9d44,f3d51667-2417-49c8-b0c3-76f47fba11f7,Huggady Panda,LARGE,67.5,Out of stock,13.0,7.0,2024/01/09 16:26:54
974864c5-b845-4c0a-9f7a-bc2842cc0a1e,f3d51667-2417-49c8-b0c3-76f47fba11f7,Huggady Panda,MEDIUM,30.0,More on the way,9.0,5.0,2024/01/09 16:26:54
4981ecda-96a8-4146-99dc-23e741e67be3,e13b9564-bdb8-493b-ab46-e7f4e0fa478c,Bashful Snow Tiger with Personalised Cream Jumper,MEDIUM,38.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/09 16:26:56
aef16c32-3c0c-479c-86c3-a76dcf6a4ec4,80357463-d3fe-4cea-894e-ec28e06219da,Bashful Snow Tiger with Personalised Navy Jumper,MEDIUM,38.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/09 16:26:57
07389fb2-34ef-4875-84d7-f6fbb8a42976,4b1d45f7-b341-41eb-af6f-bf7c90277114,Bashful Snow Tiger with Personalised Red Jumper,MEDIUM,38.0,Returning to stock 3-4 weeks,12.0,5.0,2024/01/09 16:26:59
97adb216-f0ba-4b8c-8926-122a20a66862,5044cdce-e0ff-4a9e-9c5d-cffb97c5721c,Kitten Caboodle Ginger,ONE SIZE,20.0,More on the way,4.0,4.0,2024/01/09 16:27:01
